id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
1883,5.0,2012-04-02,unknown,905,unknown,39.50445566767085,-8.244863402459437,unknown,6,Wami/Ruvu,A,Mwanza,12,7,Moshi,Moshono,242,False,GeoData Consultants Ltd,vwc,unknown,True,2000,submersible,motorpump,gravity,water board,unknown,monthly,pay per bucket,salty,bad,insufficient,seasonal,spring,rainwater harvesting,surface,hand pump,dam
1884,43.0,2013-04-26,Private,107,CES,36.939903178705684,-2.540463533862038,Kwa Mzee,2,Wami/Ruvu,D,Kilimanjaro,26,4,Arusha DC,Machame Uroki,391,True,GeoData Consultants Ltd,user-group,Scheme A,False,0,handpump,rope pump,handpump,user-group,commercial,other,pay per bucket,soft,unknown,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
1885,247.8,2012-06-08,Government,1995,CES,31.367862569226922,-3.6473999739383007,Kwa Hassan,5,Ruvuma,B,Morogoro,25,6,Arusha DC,Sinza,25,False,GeoData Consultants Ltd,water board,unknown,False,2000,submersible,gravity,handpump,private operator,commercial,pay per bucket,monthly,unknown,good,seasonal,enough,rainwater harvesting,rainwater harvesting,groundwater,improved spring,communal standpipe
1886,57.5,2013-11-25,World Bank,909,WE,36.90427934325892,-7.616265959778649,Kwa Hassan,1,Ruvuma,A,Arusha,5,7,Temeke,Kilimanjaro Central,0,False,GeoData Consultants Ltd,vwc,Scheme B,False,0,rope pump,motorpump,gravity,user-group,commercial,never pay,monthly,soft,bad,insufficient,dry,shallow well,borehole,unknown,communal standpipe,hand pump
1887,240.3,2012-08-19,Private,927,DWE,37.167194875275456,-8.458087876987824,Kwa Mama,7,Ruvuma,C,Dodoma,16,6,Moshi,Machame Uroki,0,True,GeoData Consultants Ltd,water board,unknown,False,1980,motorpump,motorpump,submersible,user-group,user-group,pay per bucket,monthly,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,groundwater,dam,communal standpipe
1888,15.5,2013-08-04,Government,1516,WE,34.1578617226177,-5.6579500682876755,Kwa Mzee,7,Lake Victoria,B,Kilimanjaro,25,7,Hai,Machame Uroki,370,False,GeoData Consultants Ltd,vwc,Scheme B,True,1980,gravity,submersible,handpump,vwc,unknown,pay per bucket,other,soft,unknown,seasonal,dry,borehole,shallow well,groundwater,dam,dam
1889,563.4,2013-04-25,unknown,1108,unknown,36.109577958696434,-11.798910408833349,Kwa Hassan,7,Lake Tanganyika,D,Kilimanjaro,10,1,Temeke,Machame Uroki,459,False,GeoData Consultants Ltd,water board,Scheme A,True,0,rope pump,motorpump,rope pump,vwc,unknown,monthly,pay per bucket,unknown,good,dry,seasonal,spring,spring,groundwater,hand pump,hand pump
1890,98.5,2012-10-04,Government,26,DWE,30.92102154195947,-1.322804355415185,Kwa Mama,0,Ruvuma,A,Mwanza,11,9,Temeke,Kilimanjaro Central,38,True,GeoData Consultants Ltd,private operator,unknown,False,2000,handpump,submersible,handpump,user-group,commercial,other,other,soft,unknown,insufficient,insufficient,borehole,shallow well,groundwater,hand pump,hand pump
1891,137.3,2011-01-07,Private,0,WE,38.386121747697345,-3.542407770786987,unknown,2,Pangani,C,Dodoma,7,5,Ilala,Moshono,272,True,GeoData Consultants Ltd,user-group,unknown,False,1980,gravity,rope pump,handpump,vwc,commercial,other,monthly,milky,bad,insufficient,seasonal,shallow well,borehole,unknown,improved spring,communal standpipe
1892,40.5,2013-01-26,Private,384,DWE,36.6603553605625,-6.45836430087459,unknown,4,Lake Victoria,C,Dar es Salaam,29,2,Moshi,Moshono,0,False,GeoData Consultants Ltd,vwc,unknown,False,1990,motorpump,motorpump,rope pump,user-group,user-group,never pay,never pay,fluoride,good,enough,dry,shallow well,shallow well,groundwater,dam,communal standpipe
1893,6.9,2013-05-06,Government,1555,WE,34.66837583948795,-1.9719810018231527,Kwa Mzee,7,Wami/Ruvu,D,Mwanza,16,1,Ilala,Moshono,463,True,GeoData Consultants Ltd,private operator,Scheme B,True,1980,motorpump,submersible,rope pump,user-group,commercial,never pay,pay per bucket,soft,unknown,insufficient,insufficient,rainwater harvesting,borehole,unknown,hand pump,communal standpipe
1894,379.1,2011-08-04,unknown,35,CES,34.621259348215595,-5.073003177133644,Kwa Mzee,7,Lake Nyasa,A,Morogoro,25,4,Kinondoni,Moshono,61,True,GeoData Consultants Ltd,vwc,Scheme B,False,1990,rope pump,rope pump,submersible,vwc,user-group,pay per bucket,never pay,milky,bad,enough,seasonal,borehole,shallow well,groundwater,communal standpipe,hand pump
1895,282.4,2013-07-23,Private,1920,unknown,29.95449747642253,-10.580393761918732,Kwa Mzee,4,Pangani,D,Dodoma,6,1,Ilala,Moshono,315,False,GeoData Consultants Ltd,user-group,Scheme B,True,0,submersible,gravity,rope pump,private operator,commercial,other,monthly,milky,bad,enough,dry,rainwater harvesting,rainwater harvesting,groundwater,hand pump,communal standpipe
1896,908.7,2013-04-15,unknown,1908,WE,34.55135404685361,-10.126788897937054,Kwa Hassan,6,Lake Tanganyika,D,Morogoro,12,8,Arusha DC,Kilimanjaro Central,400,True,GeoData Consultants Ltd,user-group,Scheme A,True,1980,gravity,submersible,submersible,vwc,user-group,other,other,fluoride,bad,seasonal,enough,shallow well,spring,groundwater,improved spring,hand pump
1897,96.1,2011-05-07,Germany,161,unknown,39.11690041941643,-8.68878406727639,Kwa Mama,8,Ruvuma,A,Arusha,10,9,Kinondoni,Moshono,225,False,GeoData Consultants Ltd,private operator,Scheme A,True,1980,motorpump,gravity,handpump,water board,unknown,pay per bucket,monthly,unknown,good,seasonal,dry,spring,shallow well,unknown,communal standpipe,hand pump
1898,256.9,2011-12-05,Private,1946,CES,37.593073731987744,-8.458246928127583,Kwa Mzee,4,Lake Victoria,A,Kilimanjaro,26,4,Kinondoni,Kijitonyama,141,False,GeoData Consultants Ltd,water board,unknown,False,2010,rope pump,gravity,submersible,private operator,commercial,pay per bucket,never pay,fluoride,good,insufficient,enough,spring,borehole,groundwater,hand pump,dam
1899,83.7,2013-08-18,Private,560,WE,30.912830261611003,-6.503023962866781,Kwa Hassan,8,Ruvuma,C,Dar es Salaam,7,6,Temeke,Sinza,492,False,GeoData Consultants Ltd,vwc,Scheme A,True,2010,rope pump,rope pump,motorpump,vwc,unknown,pay per bucket,other,unknown,good,enough,insufficient,borehole,borehole,surface,improved spring,hand pump
1900,144.8,2011-03-01,World Bank,1961,CES,30.089296848986738,-8.317721058201954,Kwa Hassan,9,Wami/Ruvu,D,Kilimanjaro,25,5,Kinondoni,Kilimanjaro Central,91,True,GeoData Consultants Ltd,user-group,unknown,True,0,handpump,handpump,gravity,user-group,unknown,never pay,monthly,fluoride,good,dry,seasonal,shallow well,rainwater harvesting,unknown,hand pump,dam
1901,176.5,2012-06-20,unknown,1239,WE,30.270437984922893,-3.9591525534476055,Kwa Mama,0,Lake Victoria,D,Kilimanjaro,6,3,Kinondoni,Sinza,148,False,GeoData Consultants Ltd,private operator,unknown,False,1990,motorpump,rope pump,gravity,private operator,commercial,other,other,unknown,good,dry,enough,borehole,borehole,groundwater,hand pump,improved spring
1902,34.7,2011-03-07,Germany,654,DWE,30.16004770403435,-8.345813613457087,unknown,8,Lake Nyasa,C,Morogoro,19,1,Hai,Kilimanjaro Central,351,True,GeoData Consultants Ltd,vwc,unknown,True,0,motorpump,gravity,motorpump,vwc,user-group,monthly,pay per bucket,soft,bad,insufficient,seasonal,rainwater harvesting,spring,surface,improved spring,communal standpipe
1903,970.4,2013-01-20,unknown,1965,WE,38.223281515126764,-5.283000951714249,Kwa Mama,6,Lake Victoria,C,Arusha,9,8,Arusha DC,Moshono,242,True,GeoData Consultants Ltd,water board,Scheme A,True,1980,gravity,rope pump,motorpump,water board,user-group,pay per bucket,other,milky,bad,seasonal,seasonal,borehole,spring,unknown,improved spring,dam
1904,32.5,2011-08-07,Germany,582,WE,34.36516519287303,-1.4062986250304004,Kwa Mama,5,Ruvuma,D,Dar es Salaam,9,6,Moshi,Kijitonyama,0,True,GeoData Consultants Ltd,private operator,Scheme A,True,0,rope pump,handpump,handpump,water board,user-group,other,monthly,soft,bad,insufficient,seasonal,rainwater harvesting,spring,unknown,hand pump,hand pump
1905,314.2,2013-05-25,World Bank,1935,DWE,39.517642487575756,-11.370575416050183,unknown,0,Lake Nyasa,D,Dar es Salaam,12,8,Kinondoni,Moshono,316,True,GeoData Consultants Ltd,user-group,Scheme A,True,0,handpump,motorpump,handpump,user-group,unknown,other,never pay,milky,bad,insufficient,insufficient,spring,borehole,unknown,dam,hand pump
1906,37.1,2013-08-18,Private,1882,unknown,37.466287109459444,-6.139449662135662,Kwa Mzee,2,Lake Nyasa,C,Dar es Salaam,4,2,Arusha DC,Machame Uroki,200,False,GeoData Consultants Ltd,private operator,Scheme B,True,2000,motorpump,motorpump,gravity,vwc,commercial,pay per bucket,pay per bucket,milky,good,insufficient,dry,spring,rainwater harvesting,unknown,improved spring,dam
1907,897.3,2012-04-02,World Bank,37,WE,31.650049368994733,-10.979203806711949,Kwa Mama,4,Lake Tanganyika,B,Kilimanjaro,14,2,Temeke,Machame Uroki,127,True,GeoData Consultants Ltd,water board,Scheme A,True,0,gravity,submersible,submersible,private operator,unknown,other,other,soft,bad,seasonal,insufficient,shallow well,shallow well,surface,communal standpipe,communal standpipe
1908,292.1,2012-10-12,Private,1064,DWE,32.23242238597196,-7.916670402355479,Kwa Hassan,9,Pangani,B,Kilimanjaro,16,9,Ilala,Moshono,379,True,GeoData Consultants Ltd,private operator,unknown,True,1990,handpump,gravity,rope pump,private operator,commercial,never pay,pay per bucket,unknown,bad,dry,insufficient,spring,shallow well,surface,communal standpipe,hand pump
1909,790.6,2013-05-18,Government,1929,WE,31.14224339933394,-5.6867735852638495,Kwa Hassan,6,Lake Nyasa,A,Dar es Salaam,16,3,Hai,Kilimanjaro Central,0,False,GeoData Consultants Ltd,water board,unknown,False,1980,submersible,submersible,rope pump,private operator,user-group,other,never pay,salty,unknown,enough,seasonal,rainwater harvesting,borehole,unknown,dam,dam
1910,55.8,2012-08-22,Private,1388,WE,35.64397908135651,-5.722057617669109,Kwa Mama,7,Ruvuma,A,Mwanza,27,5,Temeke,Machame Uroki,299,True,GeoData Consultants Ltd,water board,unknown,True,2000,handpump,handpump,gravity,user-group,unknown,other,monthly,fluoride,good,enough,dry,borehole,borehole,surface,communal standpipe,hand pump
1911,249.3,2013-10-13,World Bank,203,unknown,39.132302912903654,-6.965188392177939,Kwa Hassan,0,Ruvuma,D,Kilimanjaro,15,5,Moshi,Kilimanjaro Central,165,False,GeoData Consultants Ltd,vwc,Scheme B,True,0,motorpump,motorpump,motorpump,private operator,unknown,pay per bucket,other,milky,good,seasonal,seasonal,borehole,rainwater harvesting,surface,dam,improved spring
1912,22.2,2012-05-04,World Bank,1506,CES,33.49922805588811,-0.3397374159011033,Kwa Hassan,4,Lake Nyasa,A,Kilimanjaro,8,8,Hai,Kijitonyama,385,False,GeoData Consultants Ltd,user-group,Scheme B,False,0,rope pump,motorpump,rope pump,private operator,commercial,pay per bucket,never pay,salty,unknown,insufficient,enough,rainwater harvesting,spring,groundwater,dam,dam
1913,156.4,2011-01-19,unknown,662,WE,38.09910681525727,-9.922391165886417,Kwa Mama,3,Wami/Ruvu,B,Mwanza,11,8,Temeke,Kijitonyama,398,True,GeoData Consultants Ltd,user-group,Scheme A,False,2000,handpump,handpump,submersible,water board,commercial,monthly,pay per bucket,soft,unknown,enough,insufficient,borehole,borehole,unknown,communal standpipe,dam
1914,28.4,2012-02-08,Germany,751,DWE,32.27942869109387,-1.2864828914781974,Kwa Hassan,6,Wami/Ruvu,B,Kilimanjaro,26,2,Moshi,Machame Uroki,208,True,GeoData Consultants Ltd,water board,Scheme A,False,2000,rope pump,submersible,handpump,user-group,user-group,monthly,never pay,soft,good,seasonal,seasonal,borehole,spring,surface,dam,improved spring
1915,1120.9,2012-08-08,Germany,243,CES,37.7919357837434,-7.769432090230807,Kwa Mama,2,Lake Tanganyika,B,Morogoro,3,7,Temeke,Machame Uroki,331,False,GeoData Consultants Ltd,user-group,Scheme A,True,2000,rope pump,rope pump,handpump,water board,commercial,monthly,monthly,milky,unknown,dry,insufficient,borehole,shallow well,unknown,communal standpipe,improved spring
1916,119.0,2011-02-05,Government,939,CES,29.9290807858793,-0.023138834886886173,Kwa Mzee,8,Lake Nyasa,B,Arusha,22,5,Temeke,Moshono,134,False,GeoData Consultants Ltd,private operator,Scheme A,False,2000,submersible,motorpump,submersible,private operator,user-group,never pay,other,salty,unknown,dry,enough,borehole,shallow well,surface,hand pump,communal standpipe
1917,0.7,2011-04-16,unknown,552,DWE,29.69989213326953,-1.6013572668672271,Kwa Hassan,1,Lake Tanganyika,D,Dar es Salaam,25,2,Arusha DC,Moshono,182,False,GeoData Consultants Ltd,water board,unknown,True,2000,motorpump,handpump,submersible,vwc,commercial,monthly,other,fluoride,bad,enough,seasonal,borehole,spring,surface,improved spring,improved spring
1918,399.2,2012-11-06,unknown,465,unknown,38.20992944052456,-11.792396761584651,Kwa Mama,7,Wami/Ruvu,B,Arusha,20,7,Hai,Moshono,214,True,GeoData Consultants Ltd,vwc,Scheme B,True,1980,handpump,handpump,rope pump,user-group,commercial,never pay,never pay,fluoride,bad,insufficient,seasonal,shallow well,shallow well,unknown,dam,hand pump
1919,488.1,2013-06-15,unknown,0,CES,34.00206821574791,-11.680345773679896,Kwa Mama,4,Lake Tanganyika,B,Morogoro,6,7,Hai,Kilimanjaro Central,293,True,GeoData Consultants Ltd,private operator,Scheme A,True,0,motorpump,gravity,motorpump,water board,user-group,pay per bucket,never pay,salty,good,insufficient,enough,shallow well,rainwater harvesting,unknown,hand pump,hand pump
1920,83.9,2012-06-23,unknown,1920,unknown,37.28085570713126,-8.769016161033356,Kwa Mzee,6,Ruvuma,B,Mwanza,25,7,Moshi,Machame Uroki,270,True,GeoData Consultants Ltd,user-group,Scheme B,False,2000,gravity,submersible,submersible,vwc,commercial,pay per bucket,pay per bucket,salty,bad,enough,dry,shallow well,spring,unknown,communal standpipe,hand pump
1921,32.9,2013-07-10,Private,487,WE,32.00439959489714,-0.9960473874186686,unknown,6,Pangani,D,Mwanza,5,9,Ilala,Kilimanjaro Central,197,True,GeoData Consultants Ltd,water board,unknown,False,1990,motorpump,gravity,gravity,water board,user-group,monthly,never pay,soft,unknown,enough,enough,borehole,shallow well,surface,hand pump,hand pump
1922,337.2,2013-05-19,World Bank,1615,DWE,35.84278157771667,-6.699603808928533,Kwa Mzee,6,Ruvuma,A,Arusha,20,7,Moshi,Machame Uroki,442,False,GeoData Consultants Ltd,vwc,Scheme B,False,2000,motorpump,motorpump,handpump,water board,unknown,other,other,unknown,unknown,enough,insufficient,shallow well,spring,unknown,communal standpipe,communal standpipe
1923,66.6,2013-08-04,Government,1888,unknown,37.61120953728839,-3.2395734751711682,Kwa Hassan,0,Wami/Ruvu,B,Kilimanjaro,23,5,Moshi,Moshono,102,False,GeoData Consultants Ltd,private operator,unknown,False,1990,gravity,motorpump,gravity,vwc,unknown,pay per bucket,other,soft,good,dry,insufficient,spring,shallow well,groundwater,communal standpipe,improved spring
1924,92.9,2013-03-01,Private,950,unknown,30.38795703811939,-1.6502537007593325,Kwa Mzee,9,Lake Victoria,A,Mwanza,19,9,Kinondoni,Kilimanjaro Central,234,True,GeoData Consultants Ltd,private operator,Scheme A,True,0,motorpump,handpump,handpump,water board,unknown,never pay,pay per bucket,fluoride,bad,seasonal,insufficient,borehole,rainwater harvesting,surface,dam,dam
1925,69.8,2011-07-14,Government,67,DWE,35.04525978864359,-2.6740455559220084,Kwa Mzee,2,Lake Tanganyika,C,Kilimanjaro,29,3,Ilala,Machame Uroki,22,True,GeoData Consultants Ltd,private operator,Scheme B,True,1990,motorpump,handpump,motorpump,user-group,commercial,monthly,pay per bucket,unknown,good,seasonal,enough,borehole,rainwater harvesting,groundwater,dam,communal standpipe
1926,261.8,2012-05-24,Government,1069,unknown,29.255399033167674,-1.8123870381459923,Kwa Mama,7,Ruvuma,C,Mwanza,7,2,Arusha DC,Moshono,64,False,GeoData Consultants Ltd,water board,unknown,True,0,handpump,motorpump,handpump,water board,user-group,other,monthly,milky,bad,enough,dry,spring,borehole,surface,communal standpipe,hand pump
1927,9.7,2013-09-27,World Bank,0,CES,39.72781481127604,-0.9660903838963666,Kwa Hassan,8,Lake Victoria,B,Morogoro,14,5,Hai,Moshono,234,False,GeoData Consultants Ltd,private operator,Scheme A,False,1980,handpump,submersible,motorpump,user-group,unknown,pay per bucket,monthly,fluoride,good,enough,seasonal,borehole,shallow well,surface,hand pump,hand pump
1928,2.3,2012-09-02,Germany,1195,WE,32.4755804518445,-2.963662022599813,Kwa Mama,0,Ruvuma,D,Morogoro,2,5,Kinondoni,Moshono,95,False,GeoData Consultants Ltd,vwc,Scheme A,True,0,submersible,gravity,motorpump,user-group,unknown,pay per bucket,never pay,soft,unknown,seasonal,insufficient,rainwater harvesting,spring,unknown,improved spring,hand pump
1929,61.6,2013-05-24,Private,933,CES,39.91358796420433,-6.249774834619192,Kwa Mama,7,Lake Tanganyika,A,Morogoro,4,2,Temeke,Kijitonyama,418,True,GeoData Consultants Ltd,water board,Scheme B,True,2000,motorpump,gravity,motorpump,water board,unknown,other,never pay,unknown,good,seasonal,seasonal,spring,spring,unknown,improved spring,improved spring
1930,100.8,2013-08-08,World Bank,1687,WE,31.022367512521907,-5.5821985555604074,unknown,8,Lake Tanganyika,D,Dodoma,2,5,Arusha DC,Moshono,67,True,GeoData Consultants Ltd,private operator,Scheme A,True,2010,gravity,gravity,rope pump,water board,commercial,never pay,never pay,fluoride,good,dry,seasonal,rainwater harvesting,spring,groundwater,communal standpipe,communal standpipe
1931,262.4,2013-06-13,Private,143,unknown,31.41342094688541,-5.10118193063089,Kwa Hassan,4,Lake Tanganyika,D,Kilimanjaro,16,2,Temeke,Machame Uroki,13,True,GeoData Consultants Ltd,vwc,Scheme A,True,1990,motorpump,rope pump,handpump,private operator,user-group,other,monthly,salty,unknown,seasonal,dry,borehole,rainwater harvesting,groundwater,improved spring,hand pump
1932,143.8,2013-10-17,Germany,1490,unknown,33.368065828109515,-9.51274954901233,Kwa Hassan,6,Lake Tanganyika,A,Morogoro,16,1,Kinondoni,Moshono,0,True,GeoData Consultants Ltd,private operator,unknown,False,1980,gravity,motorpump,rope pump,vwc,unknown,other,monthly,unknown,bad,seasonal,dry,borehole,shallow well,unknown,hand pump,hand pump
1933,117.0,2011-02-08,unknown,1937,DWE,29.624164533885125,-1.5389973024651038,Kwa Mama,1,Pangani,A,Dodoma,7,5,Ilala,Kilimanjaro Central,127,False,GeoData Consultants Ltd,vwc,Scheme B,False,1980,motorpump,handpump,motorpump,water board,user-group,never pay,other,milky,good,insufficient,dry,shallow well,shallow well,surface,hand pump,communal standpipe
1934,88.7,2011-02-21,Government,593,DWE,38.48956302522601,-1.9641561852462495,unknown,7,Lake Victoria,D,Morogoro,23,3,Moshi,Sinza,0,False,GeoData Consultants Ltd,private operator,Scheme A,True,0,submersible,motorpump,submersible,vwc,user-group,other,never pay,soft,good,seasonal,enough,shallow well,spring,groundwater,communal standpipe,communal standpipe
